Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
,,107.0,Urban,,,False,Gas,True,True,2020-05-11,Yellow,Daniel,False,Excellent,Good,Excellent,Excellent,3.0,3.35,,Wood 95AG4I6 Window,213.7147
1.0,,54.0,Rural,32.0,Good,False,Gas,True,False,2021-04-07,Green,Stefan,False,Good,Poor,Poor,Good,15.0,2.39,52.0,BZS Steel VG49KI Window,257.90984
3.0,1.0,111.0,Urban,,Good,False,Electric,False,True,2021-05-26,Yellow,,False,Good,Excellent,Poor,Good,15.0,1.86,66.6,Wood VMTZ8A,208.25384
,5.0,147.0,Urban,,None,False,Gas,True,False,2023-10-22,Green,Stefan,False,Good,Excellent,Good,Excellent,3.0,1.9,146.0,Wood YQKS Window,243.78872
3.0,4.0,142.0,Suburbann,69.0,None,,Electricity,False,True,2022-12-15,Green,Sabrina,False,Good,Poor,Good,Poor,3.0,2.3,85.8,OEYJAK Aluminum X4O7VA,1969.1752
,3.0,143.0,Urban,12.0,None,,Electric,True,False,2023-01-23,Gray,Martin,False,Good,Good,Good,Good,3.0,2.88,,Aluminum 6U40J Window,164.98716
,1.0,57.0,,71.0,None,False,Electric,True,False,2021-04-04,Green,Denis,False,Poor,Good,Poor,Good,3.0,2.75,,Aluminum 37BC Window,34.3739
2.0,1.0,93.0,,35.0,None,False,Electric,True,True,2023-02-09,,Florian,False,Good,Excellent,Good,Good,3.0,2.15,,Aluminum C4E8V,82.7629
1.0,4.0,149.0,Suburbann,59.0,Poor,True,Electric,True,False,2022-10-27,,,False,Excellent,Good,Poor,Good,11.0,3.41,,7TMLB Steel KRHG2HO,155.69776
1.0,1.0,49.0,Rural,44.0,Excellent,False,Oil Heating,True,True,2022-10-28,White,Laura,False,Poor,Good,Good,Excellent,47.0,3.8,,Wood 9SAMR,387.47861
,1.0,69.0,Rural,65.0,None,False,Oil Heating,True,True,2023-04-10,,Roman,False,Excellent,Good,Excellent,Poor,3.0,2.56,,P0LQQ2 Steel S4Q,346.68144
1.0,1.0,67.0,,24.0,None,True,Electric,False,True,2023-09-25,,Sandra,False,Good,Poor,Good,Excellent,3.0,1.37,,QQJTK Wood X9Q2 Window,148.12908
1.0,,43.0,Rural,37.0,None,True,Oil Heating,False,False,2023-10-31,,,False,Good,Good,Good,Good,3.0,1.25,68.8,S2OA Aluminum TH0G7,111.6698
1.0,,52.0,Suburbann,,Poor,False,Oil Heating,False,False,2020-08-08,Gray,Laura,False,Good,Excellent,Good,Excellent,11.0,2.69,84.8,Wood UPV,85.8617
,1.0,31.0,Rural,,Good,True,Gas,False,True,2021-04-11,,Daniel,False,Excellent,Good,Good,Good,15.0,1.88,31.0,HCAW Aluminum E6LM7,121.68202
5.0,,146.0,Suburban,33.0,Excellent,,Oil,False,True,2020-03-16,White,Denis,False,Excellent,Excellent,Good,Good,47.0,3.49,233.6,Wood 8ON Window,258.32509
1.0,,29.0,,,None,,Oil,False,True,2023-01-15,Yellow,Natalie,False,Excellent,Excellent,Good,Poor,3.0,1.5,,82HT6NA Aluminum GRB908B Window,38.28407
2.0,2.0,78.0,Urban,61.0,None,False,Gas,True,True,2021-02-01,White,Laura,False,Good,Excellent,Good,Good,3.0,1.33,,Steel OLNU Window,234.57643
1.0,1.0,42.0,Urban,61.0,None,,Electricity,False,True,2020-08-12,White,Laura,False,Poor,Excellent,Poor,Poor,3.0,2.79,24.6,U3DL3E Steel MHQX8 Window,144.4663
,1.0,34.0,,42.0,None,,Oil,False,True,2023-11-15,Yellow,Martin,False,Excellent,Good,Poor,Good,3.0,4.74,54.4,1505RM Aluminum GAP Window,962.3536
4.0,5.0,130.0,Urban,34.0,None,,Gas,True,False,2023-03-31,White,Lukas,False,Excellent,Excellent,Good,Excellent,3.0,1.61,,RFYEC Steel PJHLB2 Window,292.71425
2.0,1.0,113.0,Rural,37.0,None,False,Oil Heating,True,True,2022-01-25,Green,Florian,False,Poor,Excellent,Good,Good,3.0,2.22,,Steel U72E6 Window,437.66023
2.0,1.0,85.0,Urban,44.0,None,True,Electric,False,True,2021-09-18,White,,False,Good,Good,Good,Excellent,3.0,2.76,,Steel 62TQ7,214.17857
,,138.0,Rural,41.0,Good,True,Oil,False,True,2023-06-16,,Maria,False,Excellent,Excellent,Excellent,Poor,15.0,2.69,222.4,WFRBV Aluminum EUI8J Window,443.41605
1.0,1.0,41.0,,57.0,Poor,False,Oil Heating,False,True,2024-01-13,Green,Andreas,False,Excellent,Excellent,Good,Good,11.0,1.84,,JOY2YL Aluminum XZP,73.21433
1.0,1.0,43.0,Urban,61.0,Poor,,Electricity,True,True,2023-04-18,Yellow,Johanna,False,Excellent,Excellent,Poor,Good,11.0,4.37,25.8,Wood GGU810J Window,154.10819
3.0,2.0,101.0,Urban,51.0,None,False,Electricity,True,False,2024-03-09,,Martin,False,Poor,Excellent,Good,Good,3.0,2.67,,Wood SX8OQDF,169.08623
,3.0,109.0,Rural,57.0,None,False,Electricity,False,True,2023-07-29,Gray,Sabrina,False,Good,Excellent,Good,Good,3.0,3.1,,Aluminum CS85JDE Window,204.71193
1.0,1.0,49.0,Suburbann,60.0,Good,False,Electricity,True,True,2022-07-01,Yellow,Laura,False,Good,Poor,Excellent,Good,15.0,2.2,28.8,ZVGC Steel THRK,129.21301
,,92.0,Suburbann,28.0,Good,,Oil,False,True,2021-09-17,Green,Lukas,False,Poor,Excellent,Good,Poor,15.0,2.28,,L7L2H Wood 512Q7 Window,151.19304
2.0,2.0,76.0,Rural,56.0,Good,False,Electric,False,True,2021-01-29,Gray,,False,Good,Good,Excellent,Excellent,15.0,1.04,46.2,5XG3E Aluminum L29AEU Window,200.675
1.0,5.0,137.0,,63.0,Excellent,False,Gas,True,False,2023-09-13,Gray,Lukas,False,Good,Poor,Poor,Good,47.0,2.3,137.0,Wood 7W8,186.31715
3.0,3.0,120.0,Rural,64.0,Excellent,False,Electricity,True,False,2021-06-08,White,Martin,False,Good,Good,Good,Good,47.0,3.34,,RWD Aluminum WW1,311.89556
1.0,1.0,41.0,,35.0,Poor,False,Electricity,False,False,2022-02-02,White,Denis,False,Excellent,Excellent,Good,Excellent,11.0,2.39,24.6,D5Z0SZ4 Steel E88SQG4 Window,171.80659
,1.0,46.0,Rural,61.0,None,False,Electric,False,True,2020-11-16,,Johanna,False,Good,Good,Poor,Poor,3.0,1.93,28.2,IWEP6L Aluminum 2ZPJBTF,71.49949
,1.0,28.0,Suburbann,70.0,None,False,Gas,True,False,2022-11-25,Gray,Lukas,False,Excellent,Good,Good,Excellent,3.0,2.44,30.0,SVA Aluminum MVHF5S,38.67578
2.0,,85.0,Rural,,Poor,False,Gas,False,False,2021-10-23,Yellow,,False,Good,Good,Excellent,Excellent,11.0,3.01,86.0,Aluminum KQHEL,170.70046
2.0,2.0,106.0,Urban,18.0,None,False,Oil,False,False,2022-03-27,Gray,Maria,False,Good,Excellent,Good,Good,3.0,1.57,171.2,AD43 Steel CNFPK Window,258.55163
5.0,2.0,138.0,,43.0,None,False,Electricity,False,True,2020-01-03,Gray,Roman,False,Good,Good,Excellent,Poor,3.0,2.0,82.8,Wood RFI,300.66599
2.0,2.0,89.0,Suburban,44.0,None,,Electricity,False,True,2022-02-13,White,,False,Excellent,Good,Good,Poor,3.0,1.99,54.0,DSG8 Wood CD9R,101.14307
2.0,,73.0,Urban,68.0,Poor,False,Gas,False,True,2023-06-19,,Maria,False,Poor,Good,Good,Poor,11.0,2.73,,Aluminum 8ZOGB,119.99604
1.0,1.0,48.0,,13.0,None,False,Gas,False,True,2024-02-04,,Sabrina,False,Excellent,Good,Good,Poor,3.0,2.03,,Steel DE6N Window,201.66778
1.0,1.0,64.0,Rural,2.0,None,,Electricity,False,False,2023-04-25,Gray,Andreas,False,Good,Good,Excellent,Good,3.0,1.91,,YB1IUOK Aluminum U127V Window,122.41455
1.0,,57.0,Urban,43.0,Excellent,,Gas,True,False,2023-10-26,Gray,Laura,False,Poor,Good,Excellent,Excellent,47.0,2.38,,Wood BCPJE,235.82003
3.0,1.0,100.0,Urban,69.0,None,,Electric,False,True,2021-11-14,Yellow,Lukas,False,Good,Good,Good,Good,3.0,1.63,,Wood RY4H Window,170.27709
3.0,,112.0,Urban,10.0,Good,False,Oil,False,True,2022-08-08,Yellow,Lukas,False,Poor,Poor,Poor,Good,15.0,2.92,177.6,OYWV Wood 2ULQU8J Window,290.77599
,1.0,139.0,Urban,31.0,None,,Gas,True,True,2022-10-25,Green,,False,Good,Excellent,Poor,Good,3.0,3.21,,Aluminum 3KRPFL Window,221.34024
1.0,1.0,22.0,Rural,66.0,None,False,Gas,False,True,2021-04-05,Gray,Andreas,False,Good,Excellent,Good,Good,3.0,1.17,24.0,21OI9L2 Aluminum HPJPT,72.61451
1.0,1.0,61.0,Suburban,63.0,Good,False,Gas,False,True,2023-04-23,White,Roman,True,Good,Good,Poor,Good,15.0,1.93,60.0,O7DC40E Wood N3BVG6 Window,106.22145
2.0,,79.0,,70.0,Excellent,False,Gas,False,True,2022-06-26,Green,Martin,False,Good,Good,Good,Excellent,47.0,2.6,78.0,Steel HGG4,469.66505
1.0,2.0,77.0,Urban,57.0,None,True,Electricity,False,True,2020-06-07,Gray,Martin,False,Good,Excellent,Poor,Good,3.0,3.08,45.6,O3S Aluminum KB8GC5 Window,1842.5386
2.0,1.0,98.0,Rural,35.0,Excellent,False,Oil,True,True,2020-12-11,White,Denis,False,Excellent,Good,Good,Poor,47.0,3.64,156.8,Steel DJXUA,549.27456
1.0,1.0,22.0,Urban,68.0,None,False,Electric,False,False,2021-06-05,Gray,Maria,False,Good,Good,Good,Excellent,3.0,1.77,,EE560 Aluminum S4HBAYR Window,36.94123
2.0,3.0,103.0,Urban,63.0,None,False,Electricity,False,True,2023-04-15,Yellow,,False,Excellent,Poor,Good,Excellent,3.0,3.64,,F3CS Aluminum XX8U29 Window,138.05078
,2.0,108.0,Urban,32.0,None,False,Electricity,True,True,2022-10-09,Yellow,Sandra,False,Excellent,Good,Good,Poor,3.0,1.39,,Steel OZR0O,260.75817
1.0,2.0,91.0,Rural,49.0,None,,Electricity,False,True,2021-02-04,Green,,False,Excellent,Good,Good,Good,3.0,2.25,55.2,Steel IE2K9FK,301.60842
,,122.0,,64.0,None,,Electric,False,True,2022-05-03,White,,False,Good,Excellent,Good,Good,3.0,3.18,71.4,Steel JTHA,148.54697
,2.0,92.0,Urban,60.0,Poor,,Electricity,True,True,2022-04-04,Gray,Daniel,False,Excellent,Good,Good,Poor,11.0,1.56,,Aluminum RBD0RW Window,146.19366
,,145.0,,2.0,None,False,Oil Heating,False,True,2021-10-09,Green,Roman,False,Good,Excellent,Excellent,Poor,3.0,2.46,,Wood 0Z1J,196.29252
2.0,2.0,124.0,,54.0,Poor,,Gas,False,True,2022-11-28,Green,Maria,False,Excellent,Good,Good,Excellent,11.0,2.03,124.0,IBL0 Aluminum 6N02Y,126.06204
2.0,1.0,78.0,,59.0,None,False,Oil Heating,False,True,2022-06-12,White,Denis,False,Excellent,Good,Good,Good,3.0,2.01,126.4,Wood LIGQ,121.37943
,,44.0,Suburbann,48.0,None,True,Gas,True,False,2023-02-01,White,Daniel,False,Good,Good,Poor,Good,3.0,1.99,45.0,Wood 0SVJVX8,68.01971
2.0,3.0,115.0,Suburbann,31.0,None,,Oil,True,False,2020-10-09,Yellow,,False,Poor,Good,Excellent,Poor,3.0,4.74,,Aluminum 0XWOZ Window,107.0073
2.0,1.0,73.0,Rural,-2.0,None,False,Electricity,True,False,2023-03-17,Yellow,Theresa,False,Good,Poor,Good,Poor,3.0,3.57,,Aluminum YCC20,131.66001
1.0,1.0,33.0,Rural,,Good,True,Oil,False,True,2021-02-06,Yellow,,False,Good,Good,Excellent,Good,15.0,1.99,,151O Aluminum A1FS,149.96034
,2.0,60.0,Rural,33.0,,False,Oil Heating,True,True,2023-10-10,Green,Martin,False,Poor,Good,Poor,Excellent,3.0,2.49,97.6,Steel I5C5 Window,338.60277
2.0,1.0,104.0,Rural,23.0,None,False,Oil,True,True,2020-06-12,White,Florian,False,Good,Excellent,Excellent,Excellent,3.0,3.88,166.4,U74 Wood 36G1GQ2,362.80076
2.0,2.0,90.0,Suburbann,57.0,None,,Oil,False,True,2022-09-07,Green,,False,Excellent,Excellent,Good,Good,3.0,3.4,142.4,Aluminum L8JX1 Window,106.53979
2.0,2.0,102.0,,,Excellent,False,Gas,False,False,2024-02-12,Gray,Florian,False,Excellent,Good,Good,Good,47.0,1.75,102.0,Wood JMWXZOP Window,381.09004
1.0,3.0,106.0,,,None,True,Gas,False,False,2021-04-29,Green,Theresa,False,Good,Poor,Good,Excellent,3.0,2.86,108.0,86Q6GKI Aluminum 7FHF Window,121.7833
2.0,2.0,87.0,Suburban,42.0,Good,False,Gas,True,False,2023-01-12,White,Stefan,False,Poor,Poor,Good,Good,15.0,2.86,87.0,T9SD5 Aluminum PL7BOH,86.36968
2.0,2.0,98.0,Rural,42.0,None,False,Oil,False,True,2022-03-19,White,Denis,False,Good,Excellent,Good,Good,3.0,2.12,158.4,Aluminum P6GJA,263.95438
3.0,3.0,114.0,Rural,,None,False,Oil,False,False,2023-08-29,Green,Florian,False,Poor,Poor,Good,Poor,3.0,2.7,,Steel UK0 Window,347.70092
,2.0,120.0,Suburbann,65.0,Poor,False,Gas,False,False,2023-09-19,White,Sabrina,False,Good,Good,Poor,Good,11.0,3.27,119.0,ZX0 Aluminum T95,95.84482
1.0,1.0,52.0,Urban,57.0,None,False,Oil,True,True,2023-12-19,White,Johanna,False,Excellent,Poor,Good,Excellent,3.0,1.49,,Aluminum GH87UG Window,123.71462
2.0,1.0,88.0,Rural,65.0,None,,Oil,False,True,2024-02-28,Green,Sandra,False,Excellent,Good,Good,Poor,3.0,3.5,,JGZFTJ Steel BTSW9P Window,379.81235
2.0,,63.0,Rural,62.0,Poor,,Electricity,False,False,2024-02-06,Green,Florian,False,Excellent,Good,Good,Good,11.0,2.11,,Aluminum YKWJT Window,134.34544
1.0,,111.0,Urban,46.0,Poor,,Gas,False,True,2023-05-14,Green,,False,Poor,Good,Poor,Good,11.0,2.6,,H77 Wood S6G Window,219.62674
,,78.0,,31.0,None,False,Electricity,True,True,2023-08-16,White,Maria,False,Good,Good,Poor,Poor,3.0,2.24,,8577U Steel 0HPJ,216.56196
4.0,3.0,142.0,,68.0,None,False,Oil,True,True,2022-12-27,Green,Martin,False,Good,Good,Poor,Excellent,3.0,3.46,225.6,Steel RAQBP Window,223.79319
2.0,,78.0,,21.0,None,,Oil,False,False,2020-12-08,,Stefan,False,Good,Poor,Good,Good,3.0,1.93,123.2,2C3AMIL Wood YY5XB,159.04167
2.0,4.0,136.0,,8.0,Poor,False,Oil Heating,False,True,2021-12-21,Yellow,,False,Good,Good,Good,Good,11.0,3.2,217.6,Steel X2M Window,377.99601
,3.0,135.0,Urban,71.0,None,,Electricity,False,True,2020-05-16,White,Denis,False,Good,Excellent,Good,Good,3.0,2.19,81.0,Wood B1GC9,207.31438
2.0,1.0,60.0,Suburbann,9.0,None,False,Oil Heating,True,False,2022-05-07,Yellow,Denis,False,Poor,Poor,Good,Excellent,3.0,2.68,,Aluminum PYTOQ,68.96215
,4.0,141.0,,59.0,Excellent,False,Gas,False,False,2021-05-11,Yellow,Daniel,False,Good,Good,Good,Poor,47.0,3.58,,Steel ZKHDP5 Window,207.65666
1.0,1.0,51.0,Suburbann,42.0,Good,False,Electric,True,False,2022-05-10,Green,Theresa,False,Good,Excellent,Good,Good,15.0,3.27,,8K45M Steel UCKTM Window,114.61214
,5.0,139.0,Suburban,,Poor,False,Electricity,True,True,2022-04-23,Yellow,Natalie,False,Poor,Good,Good,Poor,11.0,1.85,,113ULM Aluminum Y0B7ZF Window,111.57215
3.0,3.0,122.0,,56.0,None,,Gas,True,False,2020-02-28,White,Florian,False,Good,Good,Good,Poor,3.0,1.37,,JWK Wood X9Y,187.96862
1.0,1.0,32.0,Urban,69.0,None,,Electric,True,False,2020-04-02,Yellow,Roman,False,Good,Good,Poor,Poor,3.0,3.75,19.8,Wood 9JKAT Window,79.8382
1.0,,126.0,Rural,,Good,True,Gas,True,True,2021-04-24,,,False,Excellent,Excellent,Poor,Good,15.0,2.25,,QOETT9 Steel 35RYW,426.94946
4.0,1.0,147.0,Urban,37.0,None,True,Electric,True,True,2023-03-13,White,,False,Good,Excellent,Good,Good,3.0,3.84,88.2,Aluminum 5YCR Window,3972.3426
2.0,2.0,111.0,,59.0,Good,False,Gas,False,True,2020-07-14,Gray,,False,Good,Poor,Good,Good,15.0,1.04,,Steel TJ6H81 Window,166.26641
1.0,1.0,22.0,Rural,,Good,,Electricity,True,True,2020-05-04,Gray,Andreas,False,Good,Excellent,Good,Good,15.0,1.3,14.4,SWVNW Steel JGA1FP4 Window,257.66158
,1.0,29.0,Rural,18.0,Good,False,Oil,True,True,2023-03-02,White,Laura,False,Poor,Good,Poor,Good,15.0,1.58,46.4,A9X Wood Y0Z6,232.16818
2.0,1.0,77.0,Suburban,26.0,None,True,Oil,False,True,2020-12-06,Gray,Sabrina,False,Excellent,Good,Excellent,Excellent,3.0,1.29,123.2,Wood ZAUZB7Q,127.40499
1.0,1.0,96.0,Urban,70.0,None,False,Gas,False,True,2022-07-21,Green,Theresa,False,Good,Poor,Poor,Good,3.0,2.27,95.0,Aluminum 2JC2R Window,117.38368
,1.0,131.0,Suburbann,66.0,None,False,Oil Heating,True,True,2022-03-17,Green,Laura,False,Good,Good,Excellent,Poor,3.0,2.43,,Wood LYVO Window,171.76858
5.0,1.0,149.0,Rural,30.0,None,,Electric,True,True,2022-02-03,Gray,Denis,False,Excellent,Good,Poor,Excellent,3.0,2.48,89.4,C4A Steel A07C Window,424.61085
,,112.0,Suburbann,42.0,None,,Oil,True,True,2020-03-14,Green,Denis,False,Good,Good,Excellent,Excellent,3.0,2.5,179.2,Aluminum X6N,128.06305
1.0,2.0,82.0,,26.0,None,False,Oil Heating,False,False,2023-06-07,Yellow,Martin,False,Good,Excellent,Poor,Excellent,3.0,4.76,,9OL Aluminum OOY,196.40489
1.0,1.0,36.0,Urban,57.0,Excellent,False,Oil Heating,False,False,2023-10-22,White,Daniel,False,Excellent,Poor,Good,Excellent,47.0,3.21,56.0,SYT Aluminum JTQDMUV,167.08691
,1.0,49.0,Urban,34.0,None,True,Electricity,False,False,2022-12-21,Gray,Sandra,False,Good,Good,Good,Excellent,3.0,1.47,29.4,HM3 Wood 82JZKA Window,111.47396
,1.0,41.0,Suburban,,Excellent,,Oil Heating,False,False,2023-09-13,Yellow,Martin,False,Good,Excellent,Good,Excellent,47.0,2.47,,Aluminum ESXTMMY,105.19739
1.0,1.0,52.0,Urban,30.0,Good,True,Oil,False,False,2021-08-27,White,Sandra,False,Good,Excellent,Excellent,Good,15.0,3.61,83.2,Aluminum HIZ,125.57146
,,136.0,Urban,47.0,None,False,Electric,False,True,2023-03-04,Yellow,Sabrina,False,Good,Good,Good,Excellent,3.0,4.64,,8S3949 Steel A709 Window,264.25711
1.0,,80.0,Urban,28.0,None,,Oil Heating,False,True,2022-07-10,Green,Laura,False,Good,Good,Excellent,Good,3.0,2.08,129.6,X241F Steel FZDZ Window,267.05134
1.0,1.0,42.0,Urban,,None,False,Electricity,True,True,2022-01-20,Green,Martin,False,Good,Good,Good,Poor,3.0,2.55,24.6,KSN7K Steel KRY2MZN Window,162.86172
1.0,1.0,55.0,Suburbann,46.0,None,False,Gas,True,False,2021-07-18,Gray,Lukas,False,Good,Good,Good,Poor,3.0,2.65,,Steel L8HF,96.46317
1.0,1.0,125.0,Suburban,26.0,None,False,Oil,False,False,2023-08-01,,Theresa,False,Good,Good,Excellent,Good,3.0,1.99,204.8,Wood SDXWTMJ Window,144.18116
2.0,1.0,125.0,Suburban,48.0,Good,False,Gas,True,True,2023-10-21,Gray,Sandra,False,Good,Good,Good,Poor,15.0,2.28,126.0,HPVN Wood AA22XRS Window,165.33258
,2.0,86.0,,67.0,None,False,Oil Heating,True,False,2022-09-02,Green,Sabrina,False,Good,Excellent,Excellent,Excellent,3.0,3.35,139.2,F7NCHI Steel XNF Window,244.30866
3.0,3.0,126.0,Suburban,54.0,None,False,Oil Heating,False,False,2023-05-20,Green,Daniel,False,Good,Excellent,Excellent,Good,3.0,3.0,,Wood JTU0 Window,150.62508
1.0,1.0,68.0,Suburban,65.0,,False,Electric,True,False,2020-09-26,Gray,,False,Good,Good,Good,Excellent,3.0,1.74,,Steel K6R,97.12394
1.0,1.0,52.0,Suburban,15.0,None,False,Electricity,False,True,2023-08-02,White,Sandra,False,Poor,Poor,Excellent,Poor,3.0,1.64,31.8,S8R7T3K Steel 8UCF Window,108.16325
,3.0,125.0,Urban,15.0,None,False,Oil Heating,False,True,2022-08-20,Yellow,Laura,False,Excellent,Poor,Good,Good,3.0,1.5,200.0,GNKY Steel UTZSSL Window,340.60965
3.0,2.0,123.0,Suburbann,63.0,None,,Gas,True,True,2024-02-22,White,Maria,False,Poor,Good,Good,Good,3.0,2.46,,5L3 Aluminum JJZ,113.10488
3.0,3.0,105.0,,18.0,None,,Oil Heating,True,False,2023-01-04,White,Daniel,False,Good,Excellent,Poor,Excellent,3.0,2.18,,Steel LAJLZHW,390.35437
1.0,2.0,76.0,Urban,33.0,None,False,Oil,False,True,2023-10-04,Green,Maria,False,Good,Excellent,Excellent,Good,3.0,1.87,,QD0 Aluminum 3A0 Window,164.34025
4.0,2.0,140.0,Urban,,Excellent,False,Oil Heating,False,True,2022-11-30,Gray,Martin,False,Good,Good,Poor,Poor,47.0,1.24,222.4,Steel K5HJJD5 Window,451.24677
3.0,,145.0,Suburbann,28.0,None,False,Gas,True,True,2021-07-20,Gray,Sandra,False,Excellent,Excellent,Excellent,Good,3.0,1.68,145.0,VP4 Wood 7S1IJ8 Window,179.22529
1.0,1.0,25.0,Suburbann,40.0,None,False,Oil,True,True,2022-03-26,Gray,Daniel,False,Good,Good,Poor,Poor,3.0,1.42,,Wood 39MIBKW Window,71.63718
2.0,1.0,73.0,Urban,50.0,Poor,False,Gas,False,True,2021-12-03,Green,Natalie,False,Excellent,Good,Excellent,Excellent,11.0,1.98,73.0,CR3GC Aluminum 3735WP8 Window,149.08691
,5.0,131.0,,44.0,None,False,Gas,False,False,2022-11-24,Green,Maria,False,Poor,Good,Excellent,Excellent,3.0,1.98,,SNEF Aluminum 1L4YO,240.0351
5.0,5.0,137.0,Rural,47.0,None,False,Electricity,True,True,2023-08-30,Gray,Lukas,False,Poor,Good,Poor,Good,3.0,1.84,,YOF Aluminum VLJ Window,269.39264
1.0,1.0,92.0,Suburbann,69.0,None,False,Gas,False,True,2021-09-22,Yellow,Florian,False,Poor,Poor,Good,Good,3.0,1.46,92.0,Wood 5F6E0X Window,97.10999
4.0,1.0,135.0,Rural,48.0,Poor,,Oil,False,True,2023-07-26,,Sabrina,False,Poor,Good,Excellent,Excellent,11.0,2.14,,Steel YV90XS2,535.14236
,2.0,87.0,Urban,,Poor,,Oil,False,False,2024-03-13,Yellow,Florian,False,Good,Excellent,Excellent,Excellent,11.0,2.31,,1XT Steel 2MQTI8W Window,255.06086
,1.0,53.0,,65.0,Good,,Oil Heating,False,True,2021-05-11,,,False,Poor,Poor,Excellent,Excellent,15.0,2.59,83.2,Wood 7VQPBBJ,251.42871
,1.0,104.0,Urban,48.0,None,True,Electricity,True,False,2021-01-17,Yellow,Florian,False,Good,Excellent,Poor,Excellent,3.0,3.95,,39T Steel BEFF1P,198.06172
1.0,1.0,46.0,Rural,,None,False,Electricity,False,True,2023-09-15,Gray,Stefan,False,Good,Good,Good,Good,3.0,1.03,,Aluminum YOE Window,84.66171
1.0,4.0,148.0,Suburbann,40.0,None,False,Electric,True,False,2023-12-04,Green,Johanna,False,Good,Excellent,Good,Excellent,3.0,2.28,,Steel PJ36N,157.61888
2.0,,92.0,Rural,70.0,None,False,Gas,True,True,2022-09-27,White,,False,Poor,Excellent,Poor,Excellent,3.0,3.39,95.0,H5BM845 Steel 9BL4EQ7 Window,349.33801
1.0,1.0,58.0,Urban,,None,,Oil Heating,False,False,2021-01-16,,Andreas,False,Good,Excellent,Good,Good,3.0,2.17,91.2,7EEX7SJ Aluminum OP7ZJD Window,83.58126
5.0,5.0,134.0,,24.0,Poor,False,Oil Heating,False,False,2021-10-30,White,Martin,False,Good,Good,Good,Good,11.0,2.88,212.8,Steel XDSK Window,321.32585
2.0,2.0,64.0,,60.0,None,,Oil,False,True,2022-01-28,Green,Denis,False,Good,Excellent,Good,Excellent,3.0,3.47,,MS4 Aluminum Q01C0,82.13084
1.0,,96.0,Rural,57.0,Good,,Gas,False,False,2021-08-12,White,,False,Good,Good,Good,Good,15.0,2.53,,ZM5 Steel TMND,313.57695
1.0,1.0,48.0,,70.0,Excellent,False,Electric,False,True,2021-06-22,Gray,Florian,False,Good,Poor,Poor,Poor,47.0,1.03,29.4,ROI7 Wood DJK0C,123.64694
2.0,1.0,120.0,Rural,68.0,None,,Oil Heating,True,False,2023-11-23,Yellow,,False,Good,Good,Good,Poor,3.0,2.49,192.0,I25P Aluminum JEAZF Window,252.60473
1.0,,34.0,,54.0,Poor,,Oil,True,False,2023-05-17,Yellow,Theresa,False,Good,Excellent,Excellent,Good,11.0,4.05,52.8,Aluminum 7WX Window,99.57499
1.0,1.0,41.0,Urban,37.0,Good,False,Oil,False,True,2020-10-19,Gray,Johanna,False,Good,Excellent,Poor,Poor,15.0,1.4,64.0,CRDV2 Wood W4X Window,161.44408
1.0,2.0,124.0,Urban,,Poor,False,Gas,False,False,2020-12-25,Gray,Laura,False,Excellent,Good,Excellent,Good,11.0,2.6,125.0,Wood W71 Window,200.59215
,1.0,117.0,Rural,,None,,Oil Heating,False,True,2023-03-18,White,Lukas,False,Excellent,Good,Poor,Good,3.0,3.75,187.2,LAPP Steel ZRW,428.93822
3.0,2.0,144.0,,63.0,Excellent,False,Electric,False,True,2023-08-02,,Sabrina,False,Excellent,Good,Poor,Good,47.0,2.67,,Steel CTF1W Window,548.96826
,1.0,131.0,,61.0,None,False,Oil,True,True,2020-06-19,Green,Sabrina,False,Good,Excellent,Good,Excellent,3.0,2.78,,XSV6U Aluminum 0ZC8KD,229.14613
,2.0,91.0,Suburban,34.0,Good,False,Gas,False,False,2021-08-31,Green,Lukas,False,Excellent,Good,Good,Excellent,15.0,2.67,,IM5 Steel VYX1PC Window,140.65393
2.0,4.0,131.0,Suburbann,55.0,None,True,Electric,True,True,2021-02-08,Gray,Denis,False,Good,Good,Excellent,Good,3.0,1.84,,4RC Steel WCS5YU Window,164.08643
,1.0,27.0,,42.0,Excellent,True,Gas,False,True,2023-12-09,,Laura,False,Poor,Poor,Poor,Good,47.0,1.14,26.0,Steel 234047X,371.0193
3.0,2.0,101.0,Rural,25.0,None,False,Oil Heating,False,True,2020-03-16,Yellow,Johanna,False,Excellent,Good,Good,Good,3.0,3.8,,Wood AV4DQH Window,335.85205
1.0,,41.0,Rural,18.0,None,False,Oil,True,True,2023-10-10,Gray,Lukas,False,Excellent,Poor,Good,Excellent,3.0,2.7,,X3TI Wood 8V21AF,237.24756
2.0,3.0,105.0,Suburbann,66.0,None,False,Electric,False,False,2023-10-30,White,Daniel,False,Excellent,Good,Good,Excellent,3.0,1.62,63.0,Aluminum FI3C6,73.51327
,1.0,105.0,Suburban,32.0,Excellent,,Gas,False,True,2022-04-01,Gray,,False,Good,Good,Excellent,Poor,47.0,2.7,,Aluminum 6ZYR7C Window,158.98799
